EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,H_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_2.560-7.240MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.072-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_1.280-3.620MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_3.620-7.240MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_7.240-10.20MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.063-.080MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.080-.113MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.113-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.175-.226MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.226-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.320-.453MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.453-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.640-.905MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.905-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_1.280-1.810MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_1.810-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_2.560-3.620MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_L3.620-5.120MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_L5.120-7.240MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_L7.240-8.670MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.041-.111MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.111-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_2.560-5.120MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_5.120-10.20MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_10.20-14.00MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.040-.090MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.090-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_2.560-5.120MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_5.120-10.40MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.061-.080MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.080-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_2.560-7.040MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.035-.040MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.040-.080MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.080-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.640-.905MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.905-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_1.280-1.810MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_1.810-3.070MEV/N_1/(cm**2-s-sr-MeV/nucleon)
2013-09-30T13:00:00.000Z,59.1280,36.4820,73.3200,149.340,36.7230,1.18270,0.00000,0.00000,0.0200400,0.00000,0.00000,0.00000,12.8670,9.47950,3.81590,2.18760,1.63220,1.81240,1.69350,1.58860,1.74580,1.74900,1.35500,0.625580,1.03530,0.339010,0.00000,0.0658410,0.0257160,0.00982710,0.0117860,0.00639500,0.00416280,0.00368290,0.000408730,0.00000,0.0503910,0.0757560,0.0272940,0.0155970,0.0224260,0.0187560,0.00940490,0.00276120,0.0507870,0.0272940,0.0175460,0.0155970,0.0185220,0.0120270,0.00535230,0.334960,0.0292050,0.00779840,0.0214460,0.0175460,0.0141250,0.0158050,0.0135370,0.00717950
2013-09-30T14:00:00.000Z,168.940,134.980,183.300,149.340,64.2660,1.57700,0.159040,0.116570,0.0400810,0.0921960,0.00000,0.00000,12.8670,8.29460,7.63180,3.35430,4.03510,4.48980,4.68670,5.37700,4.62400,3.55620,2.71000,2.37720,2.48470,1.01700,3.01660,0.0329210,0.0385730,0.0196540,0.0196430,0.0236120,0.0135980,0.00757050,0.00286110,0.000518230,0.100780,0.0267370,0.0662870,0.0789590,0.0546010,0.0415130,0.0174450,0.00355010,0.0846450,0.0623870,0.0779840,0.0623870,0.0506930,0.0238090,0.00708400,0.223300,0.0292050,0.0233950,0.0701860,0.0584880,0.0435530,0.0324410,0.0223650,0.00816980
2013-09-30T15:00:00.000Z,216.240,155.050,240.330,182.520,119.350,2.75970,0.00000,0.0388570,0.140280,0.0921960,0.103100,0.540630,12.8670,8.29460,5.45130,3.93770,5.66730,5.43720,6.85280,6.35460,5.42620,3.90600,2.94920,2.62740,2.48470,1.35600,0.00000,0.0658410,0.0257160,0.0393080,0.0343740,0.0250880,0.0172060,0.00716130,0.00449610,0.00103650,0.100780,0.0401060,0.113080,0.111130,0.0726390,0.0385120,0.0172930,0.00420750,0.0846450,0.0545890,0.101380,0.0838330,0.0584920,0.0260180,0.00692660,0.111650,0.0194700,0.0350930,0.0877320,0.0614130,0.0659190,0.0299460,0.0235420,0.00767460
2013-09-30T16:00:00.000Z,253.050,217.870,303.080,178.690,107.860,0.771950,0.00000,0.0951050,0.0588600,0.108310,0.302810,0.00000,8.39830,6.96050,5.87060,6.28230,6.70250,8.42820,8.28990,7.49740,6.46720,5.07980,3.35550,2.93980,2.02720,0.663790,0.984450,0.0966900,0.0251760,0.0615740,0.0384610,0.0370830,0.0203770,0.00901420,0.00220090,0.00000,0.00000,0.0741670,0.120250,0.144110,0.109300,0.0479870,0.0199000,0.00399050,0.0165740,0.0763480,0.0973440,0.0916180,0.0563100,0.0322010,0.00824540,0.218620,0.0285930,0.0648960,0.0763480,0.0629870,0.0564690,0.0333900,0.0207440,0.0113920
2013-09-30T17:00:00.000Z,282.130,284.560,382.890,265.490,156.070,1.18270,0.636180,0.0777140,0.100200,0.0553170,0.309300,0.00000,25.7350,8.29460,8.17690,8.16700,9.11310,10.5040,10.0430,9.20600,7.12480,5.24690,4.62300,3.87860,1.65650,1.35600,3.01660,0.0658410,0.0450020,0.0668240,0.0579450,0.0418130,0.0224790,0.0124810,0.00306550,0.00000,0.100780,0.106950,0.173510,0.163770,0.121880,0.0662700,0.0277600,0.00394460,0.0677160,0.0818830,0.128670,0.110150,0.0794510,0.0476190,0.0102320,0.111650,0.0194700,0.0779840,0.144270,0.0926060,0.0729810,0.0657150,0.0388450,0.0138640
2013-09-30T18:00:00.000Z,522.370,530.960,635.910,526.440,212.680,1.19120,0.640760,0.195680,0.121110,0.241430,0.103840,0.00000,21.6000,16.7080,16.4710,12.5590,15.6630,18.8770,17.5330,15.2620,12.5460,9.62980,6.90410,5.04060,3.33680,1.02430,0.00000,0.00000,0.0712270,0.104920,0.0890270,0.0639140,0.0427660,0.0142190,0.00411680,0.000521950,0.0507530,0.219930,0.300440,0.261160,0.192970,0.102260,0.0430850,0.00622430,0.119350,0.196360,0.294540,0.214040,0.136970,0.0761450,0.0157760,0.112460,0.0686360,0.223850,0.253310,0.167890,0.142270,0.114780,0.0509800,0.0206960
2013-09-30T19:00:00.000Z,537.220,556.360,680.250,423.120,183.620,2.36550,0.159040,0.194290,0.200400,0.239710,0.309300,0.540630,17.1560,17.7740,18.5340,15.9690,15.1430,17.3410,17.4080,15.9270,14.9570,10.0860,7.17370,4.37910,1.44940,2.37310,1.00550,0.164600,0.109290,0.0746860,0.107050,0.0801830,0.0452360,0.0173920,0.00551790,0.000518230,0.151170,0.191620,0.319740,0.275870,0.191590,0.128540,0.0471760,0.00736320,0.135430,0.237850,0.245650,0.223230,0.160370,0.0824730,0.0179460,0.223300,0.107090,0.198860,0.269050,0.212510,0.131840,0.117290,0.0659190,0.0294610
2013-09-30T20:00:00.000Z,504.450,426.820,630.090,422.370,296.610,0.385980,0.311420,0.152170,0.235440,0.162470,0.302810,0.00000,33.5930,8.12050,15.4770,11.5650,14.1600,14.2350,15.3070,14.6360,12.8420,9.30340,6.24280,5.87960,2.63530,1.32760,1.96890,0.161150,0.0692340,0.0923610,0.0913450,0.0602000,0.0467320,0.0166260,0.00440180,0.000507350,0.0986670,0.143970,0.223320,0.215680,0.186140,0.109190,0.0421770,0.00630760,0.132590,0.148880,0.251950,0.173690,0.126460,0.0768980,0.0161050,0.109310,0.0476540,0.229040,0.206140,0.183240,0.131380,0.0969110,0.0593500,0.0244800
2013-09-30T21:00:00.000Z,510.190,516.230,611.000,522.680,238.700,1.57700,0.477130,0.116570,0.180360,0.147510,0.206200,0.540630,8.57820,15.4040,15.8090,11.8130,15.3240,16.3940,16.5810,16.7010,13.1170,9.56110,7.97070,6.00560,3.52000,2.37310,0.00000,0.0329210,0.0642890,0.0963050,0.0972310,0.0703450,0.0430160,0.0169820,0.00388300,0.00103650,0.0503910,0.196070,0.261250,0.254420,0.180870,0.0982800,0.0418670,0.00683730,0.135430,0.191060,0.249550,0.182290,0.140870,0.0787920,0.0161360,0.111650,0.0876160,0.152070,0.237850,0.185210,0.124770,0.111470,0.0647420,0.0257470
2013-09-30T22:00:00.000Z,528.770,483.390,496.950,448.010,192.800,1.18270,0.477130,0.0777140,0.220440,0.165950,0.309300,0.00000,21.4460,17.7740,14.7180,12.4690,14.0550,15.2410,14.7690,13.0760,11.4190,9.73600,9.48520,5.12970,2.27770,1.01700,1.00550,0.0987620,0.141440,0.0746860,0.102140,0.0649330,0.0438480,0.0143230,0.00367860,0.000518230,0.00000,0.196070,0.267100,0.252470,0.179400,0.120540,0.0424740,0.00486500,0.0507870,0.183260,0.218360,0.154990,0.144770,0.0802640,0.0149550,0.223300,0.126560,0.198860,0.245650,0.156940,0.143610,0.101480,0.0647420,0.0217860
2013-09-30T23:00:00.000Z,499.500,474.540,527.710,476.740,172.650,1.23570,0.664670,0.182690,0.125630,0.308240,0.323150,0.564840,26.8870,16.0940,17.6560,14.0180,14.6840,16.7840,16.7880,15.9170,13.3590,10.1720,8.57750,5.62090,3.89400,1.77090,1.05060,0.309550,0.0940350,0.114990,0.0882450,0.0652710,0.0403020,0.0158190,0.00320280,0.000541430,0.157940,0.190890,0.260720,0.231190,0.177760,0.112350,0.0381950,0.00604440,0.212240,0.191470,0.207760,0.175170,0.134440,0.0766780,0.0135690,0.116650,0.142390,0.240350,0.238320,0.176190,0.130360,0.112110,0.0547270,0.0175880
2013-10-01T00:00:00.000Z,293.070,236.870,276.870,286.170,93.1390,0.799920,0.161350,0.0788410,0.0609930,0.0935320,0.104590,0.00000,30.4590,16.8300,13.8260,7.69350,8.37120,7.73070,9.58920,9.83530,7.70670,6.80160,5.01350,3.42710,2.52070,2.40740,1.02010,0.0667950,0.0391320,0.0657990,0.0577890,0.0469110,0.0275910,0.0149450,0.00331730,0.00000,0.255600,0.0858960,0.170100,0.130540,0.108810,0.0778860,0.0326250,0.00573580,0.137390,0.0791140,0.106800,0.104830,0.0850530,0.0572730,0.0118180,0.00000,0.0197520,0.0988930,0.0870260,0.110760,0.112250,0.0784820,0.0447820,0.0185860
2013-10-01T01:00:00.000Z,280.440,228.010,297.350,257.190,146.890,1.57700,0.159040,0.0777140,0.100200,0.147510,0.515500,0.00000,17.1560,23.6990,11.9930,9.69830,9.24910,9.14430,10.8310,9.98000,8.91780,6.64610,5.73890,4.37910,2.89880,1.01700,1.00550,0.197520,0.0707180,0.0628930,0.0540170,0.0452570,0.0316370,0.0112530,0.00367860,0.000518230,0.0503910,0.0980370,0.169620,0.166690,0.132120,0.0760230,0.0279110,0.00315570,0.0846450,0.124770,0.138420,0.126720,0.0887130,0.0535100,0.00826470,0.223300,0.0584100,0.128670,0.122830,0.114050,0.0741590,0.0715380,0.0376680,0.0160920
2013-10-01T02:00:00.000Z,392.510,364.050,461.070,436.600,209.660,0.782900,0.157920,0.0964540,0.198980,0.183080,0.102370,0.536800,46.8460,15.2950,14.0730,13.3220,13.3250,15.0510,15.6810,14.6010,12.9770,9.89840,7.75590,4.96910,3.90620,3.02940,0.00000,0.0653740,0.0638330,0.0897680,0.110190,0.0717990,0.0462930,0.0209250,0.00324670,0.00000,0.150100,0.172560,0.290370,0.248750,0.189750,0.107520,0.0394610,0.00561380,0.168090,0.158730,0.245840,0.185830,0.140840,0.0728710,0.0127390,0.110860,0.135320,0.185830,0.191640,0.181000,0.129730,0.0875490,0.0444130,0.0204020
2013-10-01T03:00:00.000Z,596.350,477.920,615.080,547.570,211.160,1.18270,0.477130,0.155430,0.340690,0.184390,0.412400,0.00000,42.8910,27.2540,17.4440,14.5110,15.0980,17.3820,18.0380,16.2940,14.7690,11.4270,8.52870,5.50510,3.93410,2.37310,2.01110,0.230440,0.109290,0.0923750,0.0893730,0.0693610,0.0474560,0.0145270,0.00347420,0.00000,0.251950,0.182710,0.284640,0.243700,0.195980,0.140790,0.0456590,0.00460200,0.203150,0.183260,0.259300,0.207630,0.167190,0.0851730,0.0140890,0.223300,0.0681460,0.191060,0.239800,0.204710,0.163620,0.118950,0.0629760,0.0240140
2013-10-01T04:00:00.000Z,1074.30,911.800,1108.40,891.590,398.270,0.777390,1.72490,0.268170,0.276610,0.436310,0.00000,0.00000,42.2870,28.0380,26.3350,20.6330,26.3280,29.4020,26.5200,29.4380,22.7020,17.8180,12.4160,9.25150,3.67460,1.67120,0.991380,0.389480,0.114090,0.153080,0.164610,0.123190,0.0801680,0.0270310,0.00402980,0.00000,0.248400,0.351480,0.449780,0.384430,0.343660,0.200200,0.0592240,0.00531500,0.250360,0.307540,0.420950,0.312350,0.265750,0.130920,0.0167620,0.110080,0.191960,0.403650,0.384430,0.365210,0.286650,0.172220,0.0916830,0.0192820
2013-10-01T05:00:00.000Z,1113.30,959.490,961.310,887.730,422.320,2.75970,0.477130,0.330290,0.240490,0.460980,0.206200,0.00000,47.1800,26.0690,29.4370,23.7720,25.8430,28.5450,29.5380,26.3550,21.8930,17.1980,13.6300,9.38370,5.38350,2.37310,1.00550,0.230440,0.147860,0.180820,0.166960,0.135280,0.0796480,0.0259850,0.00367860,0.00000,0.201560,0.374320,0.430860,0.391870,0.352470,0.202810,0.0520300,0.00525940,0.237000,0.378220,0.311940,0.296340,0.257850,0.131560,0.0187330,0.111650,0.184970,0.378220,0.409420,0.367500,0.275450,0.172190,0.0888730,0.0220340
2013-10-01T06:00:00.000Z,1304.20,974.080,1189.40,1120.00,422.320,1.97120,0.318090,0.408000,0.340690,0.405660,0.206200,0.00000,17.1560,28.4380,23.9860,23.6990,29.2430,32.7880,32.4130,30.0210,23.6860,18.3060,14.0280,6.75630,4.96940,1.35600,1.00550,0.329210,0.154290,0.182780,0.174820,0.140200,0.0843660,0.0227110,0.00347420,0.00000,0.302340,0.271830,0.444510,0.405520,0.344180,0.205810,0.0535470,0.00407610,0.406290,0.339230,0.409420,0.335330,0.270520,0.123710,0.0178670,0.334960,0.214170,0.374320,0.448410,0.357750,0.231890,0.151390,0.0659190,0.0220340
2013-10-01T07:00:00.000Z,3596.70,2650.40,2692.50,1958.00,615.120,9.46190,2.22660,0.971430,0.881780,0.497860,0.103100,0.540630,60.0480,77.0210,71.4110,56.7310,61.4790,62.9810,59.5090,56.2140,42.6540,28.9750,19.6880,9.00830,6.41880,3.05110,1.00550,0.888860,0.366450,0.377360,0.339820,0.206610,0.121280,0.0325330,0.00408730,0.00103650,0.554300,0.606050,0.887070,0.775940,0.539680,0.277080,0.0708400,0.00631130,0.795660,0.791540,0.834430,0.674560,0.447460,0.180410,0.0199930,0.893220,0.632780,0.986500,0.955310,0.593660,0.367260,0.230420,0.0841640,0.0272330
2013-10-01T08:00:00.000Z,4761.70,3550.30,3680.80,2867.20,997.690,10.4210,3.89270,1.99720,1.37340,0.740140,0.302810,0.529290,75.5840,73.0850,110.470,79.5280,84.3360,89.9680,85.0970,74.2560,54.8790,36.7570,23.3320,11.1470,5.27060,1.32760,1.96890,0.837980,0.635700,0.673460,0.512490,0.282700,0.126610,0.0316500,0.00320130,0.00000,0.789330,0.837650,1.07270,0.909500,0.668680,0.299180,0.0644530,0.00617890,1.06070,1.05360,1.19870,0.853190,0.571690,0.184320,0.0215000,1.96760,1.25810,1.68730,1.37810,0.795930,0.463280,0.223950,0.103140,0.0247220
2013-10-01T09:00:00.000Z,5605.30,4363.30,4623.30,3019.90,1028.30,19.7120,4.45330,2.68110,2.08420,0.829760,0.309300,0.00000,124.380,135.080,130.830,102.160,112.390,116.860,101.140,87.4570,62.8970,41.5090,24.3900,9.63390,3.72710,0.339010,1.00550,0.954700,0.707180,0.843160,0.636420,0.328600,0.147640,0.0339650,0.00367860,0.000518230,1.05820,0.971460,1.25160,1.12880,0.821950,0.315850,0.0603730,0.00433900,1.32050,1.39590,1.50310,1.06450,0.626840,0.186790,0.0193630,1.45150,1.83020,2.17190,1.72150,0.900720,0.468490,0.187160,0.0965240,0.0279750
2013-10-01T10:00:00.000Z,6064.90,4704.40,5002.10,3401.60,1110.90,18.5300,4.61230,3.14740,2.60530,0.626930,0.309300,0.540630,162.990,170.630,164.630,126.300,139.010,148.330,135.480,116.220,81.8170,47.9800,25.9850,13.7630,5.59060,2.71210,0.00000,1.28390,0.925760,1.15760,0.833830,0.413700,0.154580,0.0351920,0.00326990,0.00000,1.31020,1.23440,1.59090,1.41540,0.986730,0.351860,0.0673510,0.00341860,1.82830,1.81700,1.92430,1.36370,0.743330,0.205690,0.0192840,3.23790,2.31690,2.79180,2.06270,1.05380,0.513220,0.237070,0.0929930,0.0274800
2013-10-01T11:00:00.000Z,5622.20,4587.70,5531.60,4612.90,1267.00,17.3470,6.83890,3.78860,3.34680,1.06950,0.309300,0.00000,158.700,168.260,196.250,163.410,188.840,201.380,189.520,162.730,119.610,70.8920,37.8610,16.5150,8.28240,2.71210,1.00550,1.18510,1.06080,1.29520,1.11770,0.659170,0.247270,0.0484920,0.00367860,0.00000,1.10860,1.44380,2.16410,2.16500,1.59900,0.545670,0.0938970,0.00512790,1.91300,2.10950,2.65150,1.78580,1.08110,0.326210,0.0240070,3.68450,3.01790,3.48590,2.95370,1.51090,0.706270,0.356860,0.143020,0.0393630
2013-10-01T12:00:00.000Z,4648.60,4442.10,5485.80,4343.40,1240.10,16.7140,6.74260,4.78870,4.10970,1.69070,0.406590,0.00000,139.550,231.310,216.590,186.560,230.030,254.100,250.800,225.260,164.960,99.1500,50.7660,21.7100,6.73670,3.34230,1.98280,1.68780,1.12820,1.61410,1.48150,0.927790,0.337910,0.0546680,0.00523870,0.000510930,1.34140,1.73980,2.68720,2.99950,2.17590,0.732760,0.112760,0.00661130,2.32000,2.26810,2.74290,2.28740,1.32830,0.363970,0.0281700,2.09150,3.80080,4.14410,3.21380,1.67900,0.900580,0.433840,0.157250,0.0356360
2013-10-01T13:00:00.000Z,5525.90,4985.30,5735.30,3974.00,1230.20,20.1070,13.6780,5.51770,4.38890,1.49360,0.309300,1.08130,150.120,246.470,275.290,257.110,302.550,338.590,320.310,275.610,195.300,113.740,56.0340,27.7760,8.90360,3.05110,1.00550,1.58020,1.36940,2.24060,2.03400,1.17370,0.397690,0.0536070,0.00347420,0.000518230,1.31020,2.54450,4.15270,4.22970,2.75010,0.903530,0.118770,0.00604830,1.81140,2.52670,3.27340,2.75870,1.59200,0.427590,0.0289660,2.00970,2.16120,3.50150,3.24410,2.00420,1.04060,0.509910,0.191280,0.0410960
2013-10-01T14:00:00.000Z,5816.50,5160.40,5922.70,4214.60,1285.30,28.7800,12.0870,5.55660,4.12830,2.00990,1.13410,0.540630,188.720,312.820,341.250,321.650,364.610,386.740,356.740,299.970,215.350,123.360,62.9690,26.3990,9.73180,4.40710,1.00550,1.84360,1.76150,2.70830,2.27560,1.36900,0.439040,0.0646560,0.00531360,0.00000,2.06600,3.05700,4.91110,4.81070,3.26000,1.02010,0.126810,0.00460200,2.20080,2.76840,3.72570,3.12330,1.77820,0.467840,0.0278640,2.34470,2.05410,3.54440,3.81150,2.26060,1.12650,0.550670,0.211880,0.0386210
2013-10-01T15:00:00.000Z,5590.10,4901.40,5938.90,4347.40,1349.60,26.0200,12.5650,5.57600,4.44900,1.41980,0.515500,1.62190,223.030,284.380,330.890,289.490,337.140,387.110,353.510,312.760,224.690,131.460,61.7730,24.5230,10.3530,2.03400,1.00550,1.61310,1.81290,2.57470,2.37180,1.37930,0.463740,0.0642470,0.00490480,0.00000,1.66290,2.79850,4.87990,4.92370,3.39070,0.988550,0.131210,0.00486500,2.03150,2.61640,3.75300,3.16130,1.79670,0.455080,0.0269980,1.33980,1.99570,3.22460,3.70820,2.35320,1.15950,0.556500,0.202460,0.0410960
2013-10-01T16:00:00.000Z,5013.10,4853.90,5523.20,4085.60,1132.50,22.0010,10.5880,5.28780,4.06130,1.53440,0.302810,0.00000,172.160,266.820,294.060,288.990,340.990,380.840,370.150,321.990,228.750,121.340,61.7260,25.4780,7.29780,1.99140,0.00000,1.51480,1.54830,2.48410,2.42400,1.40340,0.427650,0.0578910,0.00380150,0.00000,1.28270,2.78340,4.58850,4.85000,3.31520,0.938190,0.113910,0.00347560,2.12140,2.46220,3.58650,3.25240,1.79290,0.422220,0.0267400,1.63960,1.85850,3.09590,3.42040,2.15970,1.09940,0.508170,0.194180,0.0375680
2013-10-01T17:00:00.000Z,5904.40,5299.10,6248.50,4156.60,1156.80,22.8660,15.5860,6.97490,5.37080,1.71480,0.618600,1.62190,223.030,381.550,410.480,363.580,439.330,487.780,466.110,383.880,274.140,146.800,63.9250,23.3970,7.86830,1.35600,0.00000,2.07400,2.19870,3.28030,3.12120,1.81030,0.522850,0.0617910,0.00388300,0.00000,2.11640,3.94820,6.24260,6.54480,4.09660,1.09810,0.114220,0.00473350,2.99640,3.21680,4.65370,4.01130,2.16910,0.486000,0.0271550,3.34960,2.37540,3.71200,4.24230,2.61340,1.21010,0.575630,0.205410,0.0341650
2013-10-01T18:00:00.000Z,7597.10,6335.20,6900.30,4662.70,1019.10,39.0300,15.1090,9.01490,5.41090,1.34610,0.618600,0.00000,411.750,502.410,593.640,530.420,586.410,602.450,540.430,415.860,277.680,144.000,67.4320,24.0220,8.07530,3.72910,0.00000,3.55540,3.10520,4.49290,3.69080,1.79600,0.483440,0.0534030,0.00531360,0.00000,2.87230,5.22270,7.97970,7.36660,4.16730,1.05410,0.104060,0.00552240,3.94440,4.51140,5.77280,4.29600,2.16320,0.467100,0.0247150,2.90300,3.36830,4.56210,4.57380,2.62610,1.24660,0.564810,0.188930,0.0324320
2013-10-01T19:00:00.000Z,7492.60,6697.70,7304.80,4378.00,938.530,47.5900,16.9750,8.86110,4.88010,1.62120,1.98030,1.12970,485.000,714.890,728.740,719.580,785.350,813.310,700.600,555.730,338.680,176.900,72.3670,20.1710,6.75620,4.14130,0.00000,5.01100,4.22070,5.59270,4.85790,2.52060,0.577260,0.0646900,0.00249650,0.00000,3.79060,7.26950,10.8870,10.0040,5.89350,1.33600,0.130040,0.00493490,4.75910,5.41880,7.84930,6.04280,2.90490,0.561660,0.0263720,4.01100,4.11690,5.98760,5.71410,3.47970,1.69510,0.694260,0.191430,0.0341620
2013-10-01T20:00:00.000Z,7809.00,6024.70,7213.30,4247.10,1148.80,38.8690,28.9490,7.07260,4.17960,2.09760,0.390960,0.00000,406.610,606.590,725.550,824.550,949.190,990.270,811.530,676.250,419.930,209.350,82.8160,28.9410,4.71100,1.28550,0.00000,3.99470,4.80250,6.11880,6.12260,3.12260,0.787160,0.0535350,0.00309980,0.00000,3.82160,8.46590,13.6550,12.9670,7.28730,1.59500,0.139200,0.00498590,6.16260,5.81080,8.77530,7.57400,3.48230,0.695280,0.0322350,2.11690,3.94990,7.03800,7.29680,4.00690,1.80780,0.861120,0.245500,0.0469390
2013-10-01T21:00:00.000Z,9402.00,7289.50,8225.00,4244.00,1130.00,47.0060,33.0320,8.14510,5.16430,1.77300,1.18960,4.15870,362.920,1034.50,1021.10,1030.10,1150.40,1158.40,954.610,727.740,448.980,212.340,83.9990,27.4290,5.57470,3.91160,0.00000,4.81150,6.67620,7.54420,6.82580,3.58340,0.749300,0.0747600,0.00628820,0.00000,6.00810,10.9520,16.2940,15.0830,7.91830,1.71110,0.148190,0.00354000,6.96690,7.76840,10.2350,8.42450,4.03440,0.709940,0.0263380,3.86490,5.39170,7.04860,8.06090,4.58530,1.95580,0.831830,0.305600,0.0466570
2013-10-01T22:00:00.000Z,12384.0,8847.00,8397.40,4786.50,988.710,101.590,33.6440,11.4330,5.54970,1.41840,0.793080,0.00000,1088.80,1298.90,1427.80,1394.70,1414.20,1410.50,1127.10,824.400,478.190,222.660,81.2400,25.0230,3.98190,2.60780,7.73500,7.34380,8.35760,9.54740,7.96280,3.69320,0.805880,0.0731860,0.00550220,0.00000,6.97710,15.4080,21.2060,17.2620,8.75650,1.66590,0.120190,0.00354000,11.9800,10.4980,12.9720,9.29810,4.02690,0.705220,0.0326950,4.72370,7.03920,8.83320,8.72820,4.88530,1.84260,0.790240,0.217310,0.0380880
2013-10-01T23:00:00.000Z,18166.0,12263.0,10607.0,5200.80,1143.70,182.190,38.9850,15.3020,7.24770,2.07470,1.24290,0.00000,1861.40,2685.50,2466.50,2108.00,2058.40,1816.90,1371.00,942.340,501.880,238.020,83.5970,31.6740,8.32040,1.36230,0.00000,17.8590,14.7770,14.5400,9.98870,4.30730,0.926710,0.0813970,0.00246370,0.00000,16.8060,27.1470,30.0910,21.9710,9.84990,1.78870,0.118860,0.00369850,20.6800,16.9220,17.8930,11.1250,4.33850,0.697340,0.0265680,11.6650,10.2490,10.9050,9.21310,4.94340,2.19950,0.788860,0.224680,0.0318340
2013-10-02T00:00:00.000Z,57544.0,24184.0,14430.0,6964.20,532.760,824.140,84.1370,21.5520,7.16700,1.61750,2.64360,0.00000,13846.0,12463.0,7972.40,4761.00,3771.70,2785.10,1777.70,1101.50,584.420,243.350,87.0220,25.4960,6.98580,0.00000,0.00000,101.870,46.1910,27.2130,13.9530,4.82890,0.958770,0.0737250,0.00441280,0.00000,120.370,80.4650,53.3680,27.4050,10.9590,1.89570,0.120980,0.00266170,96.4330,44.1860,25.8210,12.9420,5.10260,0.763530,0.0342040,58.1620,31.9250,19.2380,11.2610,5.34890,2.00950,0.881230,0.280380,0.0290670
